# this is a test
# this is another test 
----
>>>

400	387.3266
405.33334	384.05875
410.66666	395.34052
416	386.01715
421.33334	372.02905
426.66666	374.54407
432	394.41577
437.33334	389.29318
442.66666	375.80496
448	389.32703
453.33334	404.23212
458.66666	404.12619
464	390.44675
469.33334	380.69006
474.66666	392.43646
480	409.45026
485.33334	395.28235
490.66666	386.47284
496	392.91125
501.33334	404.8262
506.66666	408.08444
512	403.99353
517.33331	397.19443
522.66669	409.12524
528	410.36542
533.33331	398.67245
538.66669	387.82315
544	387.63013
549.33331	384.39401
554.66669	406.18063
560	403.82416
565.33331	389.58292
570.66669	386.19266
576	395.00024
581.33331	396.85873
586.66669	398.13806
592	404.62918
597.33331	406.05899
602.66669	407.17801
608	406.66119
613.33331	405.75302
618.66669	404.952
624	398.92896
629.33331	418.22342
634.66669	414.70819
640	406.22055
645.33331	405.70758
650.66669	406.1395
656	400.45724
661.33331	398.62042
666.66669	424.11249
672	417.37552
677.33331	401.21939
682.66669	406.09863
688	415.61902
693.33331	422.30112
698.66669	419.79907
704	400.22067
709.33331	406.09183
714.66669	425.56076
720	438.37473
725.33331	442.73926
730.66669	437.13153
736	436.50742
741.33331	445.42847
746.66669	445.89551
752	435.61743
757.33331	434.02966
762.66669	440.0412
768	435.64188
773.33331	437.43646
778.66669	450.78827
784	460.71695
789.33331	455.66415
794.66669	454.53799
800	447.84793
805.33331	447.32953
810.66669	457.18359
816	476.60864
821.33331	484.2511
826.66669	473.79019
832	454.76028
837.33331	442.63321
842.66669	455.34869
848	479.2374
853.33331	487.22235
858.66669	474.66418
864	465.04926
869.33331	464.76364
874.66669	468.65054
880	471.76254
885.33331	471.16589
890.66669	461.96716
896	469.65634
901.33331	475.99588
906.66669	470.16293
912	486.15396
917.33331	483.36182
922.66669	475.98218
928	479.58096
933.33331	481.50378
938.66669	477.7923
944	487.61612
949.33331	484.45578
954.66669	498.599
960	494.20956
965.33331	498.96298
970.66669	497.33221
976	493.46075
981.33331	496.54102
986.66669	503.55716
992	510.37512
997.33331	520.58221
1002.6667	535.88275
1008	546.8725
1013.3333	528.03174
1018.6667	505.99948
1024	503.81348
1029.3334	515.15271
1034.6666	510.74683
1040	499.41986
1045.3334	505.23947
1050.6666	497.00839
1056	498.1127
1061.3334	507.18323
1066.6666	525.13965
1072	521.07104
1077.3334	518.88727
1082.6666	510.23212
1088	516.77838
1093.3334	526.28448
1098.6666	530.80359
1104	539.60657
1109.3334	538.45013
1114.6666	521.2467
1120	527.02271
1125.3334	543.1662
1130.6666	532.22974
1136	512.40698
1141.3334	515.47711
1146.6666	517.29559
1152	520.68378
1157.3334	523.00891
1162.6666	529.18115
1168	536.60834
1173.3334	530.05084
1178.6666	531.52698
1184	541.45844
1189.3334	533.87537
1194.6666	525.37842
1200	536.80847
1205.3334	543.11682
1210.6666	554.90051
1216	557.61615
1221.3334	553.1062
1226.6666	571.4566
1232	584.65637
1237.3334	575.59357
1242.6666	571.38617
1248	560.34607
1253.3334	550.97961
1258.6666	545.56744
1264	551.53168
1269.3334	552.12988
1274.6666	541.03125
1280	561.96417
1285.3334	552.03967
1290.6666	564.59967
1296	577.2439
1301.3334	586.99762
1306.6666	600.29993
1312	600.7038
1317.3334	586.74573
1322.6666	579.28802
1328	582.20557
1333.3334	585.93048
1338.6666	571.10449
1344	576.98956
1349.3334	577.45105
1354.6666	555.03735
1360	568.87573
1365.3334	549.7901
1370.6666	547.26563
1376	545.37817
1381.3334	538.22754
1386.6666	537.29889
1392	535.05103
1397.3334	537.76477
1402.6666	539.30225
1408	534.81604
1413.3334	535.62238
1418.6666	540.6604
1424	544.3222
1429.3334	546.43127
1434.6666	534.29303
1440	557.5813
1445.3334	566.25989
1450.6666	560.76086
1456	569.46063
1461.3334	556.88586
1466.6666	571.08618
1472	556.22333
1477.3334	546.17224
1482.6666	529.93878
1488	535.58759
1493.3334	522.02686
1498.6666	509.36111
1504	504.00418
1509.3334	512.38367
1514.6666	521.07819
1520	519.79498
1525.3334	513.70398
1530.6666	507.70966
1536	516.05017
1541.3334	528.21497
1546.6666	521.55609
1552	524.18726
1557.3334	517.69141
1562.6666	523.41724
1568	527.65485
1573.3334	549.49817
1578.6666	543.26923
1584	559.93683
1589.3334	532.92639
1594.6666	543.24268
1600	545.02509
1605.3334	524.59393
1610.6666	530.02808
1616	539.48065
1621.3334	536.03894
1626.6666	529.22211
1632	534.43085
1637.3334	514.51794
1642.6666	522.711
1648	538.44464
1653.3334	538.88385
1658.6666	550.15631
1664	554.06195
1669.3334	551.5697
1674.6666	546.65613
1680	549.08929
1685.3334	541.59583
1690.6666	538.19055
1696	534.60358
1701.3334	530.18671
1706.6666	525.60693
1712	517.34668
1717.3334	497.43735
1722.6666	491.69238
1728	498.08664
1733.3334	484.09317
1738.6666	485.77249
1744	502.50287
1749.3334	498.5993
1754.6666	484.2746
1760	486.19812
1765.3334	486.42255
1770.6666	476.72363
1776	480.76913
1781.3334	484.16785
1786.6666	482.73141
1792	486.02841
1797.3334	481.07477
1802.6666	474.77335
1808	481.84976
1813.3334	481.26563
1818.6666	485.4259
1824	478.32584
1829.3334	463.57947
1834.6666	479.90961
1840	492.29922
1845.3334	492.30792
1850.6666	491.95349
1856	484.38281
1861.3334	471.35248
1866.6666	475.12512
1872	466.59851
1877.3334	484.439
1882.6666	499.1181
1888	498.66132
1893.3334	491.63608
1898.6666	491.70227
1904	491.98645
1909.3334	476.52359
1914.6666	490.60324
1920	490.50729
1925.3334	485.45325
1930.6666	487.50815
1936	486.72287
1941.3334	492.62036
1946.6666	473.82611
1952	473.46661
1957.3334	485.80121
1962.6666	471.18823
1968	466.16827
1973.3334	468.95313
1978.6666	469.70508
1984	475.39072
1989.3334	488.02554
1994.6666	493.16428
2000	484.9809
2005.3334	484.40915
2010.6666	485.659
2016	481.50644
2021.3334	489.15359
2026.6666	480.64645
2032	489.6879
2037.3334	477.89078
2042.6666	489.44284
2048	496.94205
2053.3333	486.97803
2058.6667	480.65942
2064	485.46771
2069.3333	482.71188
2074.6667	482.48489
2080	456.80222
2085.3333	475.31253
2090.6667	496.12778
2096	472.01685
2101.3333	483.90851
2106.6667	464.30457
2112	480.41458
2117.3333	481.73016
2122.6667	485.84818
2128	489.00058
2133.3333	488.77756
2138.6667	498.87827
2144	490.1759
2149.3333	484.83377
2154.6667	480.694
2160	487.42932
2165.3333	484.74475
2170.6667	482.18719
2176	487.67975
2181.3333	495.45407
2186.6667	477.44296
2192	477.97775
2197.3333	491.13025
2202.6667	493.74472
2208	499.26483
2213.3333	485.93097
2218.6667	494.01657
2224	503.8306
2229.3333	479.49005
2234.6667	486.0625
2240	489.00183
2245.3333	488.40244
2250.6667	499.6879
2256	492.64111
2261.3333	497.99826
2266.6667	494.5079
2272	491.03659
2277.3333	494.12451
2282.6667	487.60071
2288	485.13455
2293.3333	473.38852
2298.6667	475.32761
2304	490.86539
2309.3333	495.42429
2314.6667	494.88535
2320	488.5874
2325.3333	492.90323
2330.6667	499.2561
2336	481.9819
2341.3333	495.12543
2346.6667	502.11288
2352	493.4718
2357.3333	493.44797
2362.6667	496.38199
2368	493.06528
2373.3333	494.02448
2378.6667	485.25629
2384	483.8042
2389.3333	484.91016
2394.6667	476.55438
2400	477.08563
2405.3333	482.16095
2410.6667	500.73389
2416	489.19128
2421.3333	489.6059
2426.6667	477.34116
2432	482.70453
2437.3333	485.46927
2442.6667	484.89096
2448	471.07239
2453.3333	465.03091
2458.6667	478.95709
2464	489.54587
2469.3333	485.84314
2474.6667	479.0307
2480	490.59653
2485.3333	480.70724
2490.6667	490.75244
2496	484.92606
2501.3333	494.91409
2506.6667	481.16443
2512	491.79214
2517.3333	491.49606
2522.6667	499.43823
2528	497.01495
2533.3333	498.0289
2538.6667	478.62302
2544	484.20441
2549.3333	495.62079
2554.6667	471.69092
2560	486.63721
2565.3333	487.89954
2570.6667	482.67184
2576	493.13815
2581.3333	492.33539
2586.6667	489.12955
2592	488.67117
2597.3333	499.4931
2602.6667	498.80762
2608	481.17947
2613.3333	495.64594
2618.6667	486.02194
2624	495.0914
2629.3333	495.99756
2634.6667	496.61533
2640	481.14124
2645.3333	474.87515
2650.6667	490.02026
2656	496.09833
2661.3333	499.13492
2666.6667	480.54568
2672	478.97153
2677.3333	482.97046
2682.6667	486.7244
2688	482.37259
2693.3333	480.80624
2698.6667	490.11047
2704	490.93848
2709.3333	482.3017
2714.6667	495.67331
2720	492.17294
2725.3333	500.82126
2730.6667	502.15366
2736	506.62482
2741.3333	502.94727
2746.6667	494.90335
2752	484.40384
2757.3333	499.78015
2762.6667	488.69714
2768	492.22751
2773.3333	489.55051
2778.6667	479.37405
2784	469.62509
2789.3333	482.41019
2794.6667	487.03714
2800	483.10681
2805.3333	475.55145
2810.6667	486.73148
2816	488.94366
2821.3333	473.37363
2826.6667	476.20679
2832	485.66412
2837.3333	506.71063
2842.6667	505.11972
2848	530.90405
2853.3333	556.35248
